Year,Month,mean_temp_hadisst_gc,region_gc,mean_temp_hadisst_mdr,region_mdr
1870,1,24.576735,Gulf + Caribbean,24.077383,Atlantic MDR
1870,2,24.021276,Gulf + Caribbean,23.448612,Atlantic MDR
1870,3,24.253006,Gulf + Caribbean,23.42002,Atlantic MDR
1870,4,25.142134,Gulf + Caribbean,23.71541,Atlantic MDR
1870,5,26.280537,Gulf + Caribbean,24.353498,Atlantic MDR
1870,6,27.406754,Gulf + Caribbean,25.173365,Atlantic MDR
1870,7,28.224775,Gulf + Caribbean,25.81692,Atlantic MDR
1870,8,28.630392,Gulf + Caribbean,26.61475,Atlantic MDR
1870,9,28.72083,Gulf + Caribbean,27.070583,Atlantic MDR
1870,10,28.17805,Gulf + Caribbean,27.2419,Atlantic MDR
1870,11,27.094141,Gulf + Caribbean,26.6231,Atlantic MDR
1870,12,25.800167,Gulf + Caribbean,25.294975,Atlantic MDR
1871,1,24.52255,Gulf + Caribbean,24.084486,Atlantic MDR
1871,2,24.112787,Gulf + Caribbean,23.30283,Atlantic MDR
1871,3,24.371513,Gulf + Caribbean,23.574787,Atlantic MDR
1871,4,25.270615,Gulf + Caribbean,24.078205,Atlantic MDR
1871,5,26.586645,Gulf + Caribbean,24.70072,Atlantic MDR
1871,6,27.832876,Gulf + Caribbean,25.396824,Atlantic MDR
1871,7,28.41844,Gulf + Caribbean,25.933783,Atlantic MDR
1871,8,28.54449,Gulf + Caribbean,26.416075,Atlantic MDR
1871,9,28.433613,Gulf + Caribbean,26.657372,Atlantic MDR
1871,10,28.095503,Gulf + Caribbean,26.581722,Atlantic MDR
1871,11,27.31291,Gulf + Caribbean,26.18284,Atlantic MDR
1871,12,26.01781,Gulf + Caribbean,24.918926,Atlantic MDR
1872,1,24.92144,Gulf + Caribbean,23.742666,Atlantic MDR
1872,2,24.356445,Gulf + Caribbean,22.998686,Atlantic MDR
1872,3,24.493502,Gulf + Caribbean,23.279646,Atlantic MDR
1872,4,25.44793,Gulf + Caribbean,23.592855,Atlantic MDR
1872,5,26.420366,Gulf + Caribbean,24.265562,Atlantic MDR
1872,6,27.599628,Gulf + Caribbean,25.066313,Atlantic MDR
1872,7,28.242796,Gulf + Caribbean,25.645737,Atlantic MDR
1872,8,28.89224,Gulf + Caribbean,26.560385,Atlantic MDR
1872,9,28.756193,Gulf + Caribbean,26.926823,Atlantic MDR
1872,10,27.80648,Gulf + Caribbean,26.524918,Atlantic MDR
1872,11,26.711386,Gulf + Caribbean,25.78994,Atlantic MDR
1872,12,25.636848,Gulf + Caribbean,24.524164,Atlantic MDR
1873,1,24.83738,Gulf + Caribbean,23.641945,Atlantic MDR
1873,2,24.313046,Gulf + Caribbean,23.136036,Atlantic MDR
1873,3,24.3991,Gulf + Caribbean,23.112154,Atlantic MDR
1873,4,25.29314,Gulf + Caribbean,23.688726,Atlantic MDR
1873,5,26.285511,Gulf + Caribbean,24.11302,Atlantic MDR
1873,6,27.399708,Gulf + Caribbean,24.91277,Atlantic MDR
1873,7,28.208805,Gulf + Caribbean,25.653547,Atlantic MDR
1873,8,28.747265,Gulf + Caribbean,26.425488,Atlantic MDR
1873,9,28.585823,Gulf + Caribbean,26.902029,Atlantic MDR
1873,10,27.831518,Gulf + Caribbean,26.75621,Atlantic MDR
1873,11,26.575893,Gulf + Caribbean,26.159319,Atlantic MDR
1873,12,25.45004,Gulf + Caribbean,24.94791,Atlantic MDR
1874,1,24.758812,Gulf + Caribbean,23.92084,Atlantic MDR
1874,2,24.214842,Gulf + Caribbean,23.239182,Atlantic MDR
1874,3,24.542118,Gulf + Caribbean,23.364605,Atlantic MDR
1874,4,25.164425,Gulf + Caribbean,23.807325,Atlantic MDR
1874,5,26.493652,Gulf + Caribbean,24.616047,Atlantic MDR
1874,6,27.62891,Gulf + Caribbean,25.338497,Atlantic MDR
1874,7,28.358244,Gulf + Caribbean,25.827219,Atlantic MDR
1874,8,28.598919,Gulf + Caribbean,26.38376,Atlantic MDR
1874,9,28.494818,Gulf + Caribbean,26.633661,Atlantic MDR
1874,10,27.77775,Gulf + Caribbean,26.465263,Atlantic MDR
1874,11,26.50735,Gulf + Caribbean,25.742744,Atlantic MDR
1874,12,25.331285,Gulf + Caribbean,24.677364,Atlantic MDR
1875,1,24.46786,Gulf + Caribbean,23.78088,Atlantic MDR
1875,2,24.352201,Gulf + Caribbean,23.366001,Atlantic MDR
1875,3,24.733433,Gulf + Caribbean,23.545755,Atlantic MDR
1875,4,25.513351,Gulf + Caribbean,23.764315,Atlantic MDR
1875,5,26.884243,Gulf + Caribbean,24.638334,Atlantic MDR
1875,6,27.921162,Gulf + Caribbean,25.256174,Atlantic MDR
1875,7,28.28496,Gulf + Caribbean,25.683172,Atlantic MDR
1875,8,28.769865,Gulf + Caribbean,26.367739,Atlantic MDR
1875,9,28.827831,Gulf + Caribbean,26.975319,Atlantic MDR
1875,10,28.040724,Gulf + Caribbean,26.859076,Atlantic MDR
1875,11,26.896914,Gulf + Caribbean,26.341143,Atlantic MDR
1875,12,25.536596,Gulf + Caribbean,25.03725,Atlantic MDR
1876,1,24.674335,Gulf + Caribbean,24.099958,Atlantic MDR
1876,2,24.166414,Gulf + Caribbean,23.341665,Atlantic MDR
1876,3,24.425827,Gulf + Caribbean,23.515627,Atlantic MDR
1876,4,25.099833,Gulf + Caribbean,23.755894,Atlantic MDR
1876,5,26.534817,Gulf + Caribbean,24.31644,Atlantic MDR
1876,6,27.674894,Gulf + Caribbean,25.058435,Atlantic MDR
1876,7,28.30552,Gulf + Caribbean,25.850082,Atlantic MDR
1876,8,28.862116,Gulf + Caribbean,26.60081,Atlantic MDR
1876,9,28.781002,Gulf + Caribbean,26.892267,Atlantic MDR
1876,10,28.197311,Gulf + Caribbean,26.992256,Atlantic MDR
1876,11,26.94405,Gulf + Caribbean,26.52963,Atlantic MDR
1876,12,25.7444,Gulf + Caribbean,25.48112,Atlantic MDR
1877,1,24.687262,Gulf + Caribbean,24.461605,Atlantic MDR
1877,2,24.560553,Gulf + Caribbean,24.06495,Atlantic MDR
1877,3,24.741268,Gulf + Caribbean,24.11527,Atlantic MDR
1877,4,25.416119,Gulf + Caribbean,24.498999,Atlantic MDR
1877,5,26.64601,Gulf + Caribbean,24.93758,Atlantic MDR
1877,6,27.83313,Gulf + Caribbean,25.725288,Atlantic MDR
1877,7,28.363478,Gulf + Caribbean,26.285795,Atlantic MDR
1877,8,28.677813,Gulf + Caribbean,26.93718,Atlantic MDR
1877,9,28.913755,Gulf + Caribbean,27.55706,Atlantic MDR
1877,10,28.480738,Gulf + Caribbean,27.39107,Atlantic MDR
1877,11,27.433567,Gulf + Caribbean,26.724895,Atlantic MDR
1877,12,26.05336,Gulf + Caribbean,25.6032,Atlantic MDR
1878,1,24.997559,Gulf + Caribbean,24.637764,Atlantic MDR
1878,2,24.421978,Gulf + Caribbean,24.169466,Atlantic MDR
1878,3,24.74409,Gulf + Caribbean,24.385958,Atlantic MDR
1878,4,25.454988,Gulf + Caribbean,24.814983,Atlantic MDR
1878,5,26.854334,Gulf + Caribbean,25.609867,Atlantic MDR
1878,6,28.124329,Gulf + Caribbean,26.203623,Atlantic MDR
1878,7,28.832129,Gulf + Caribbean,26.710918,Atlantic MDR
1878,8,29.23448,Gulf + Caribbean,27.325031,Atlantic MDR
1878,9,29.194353,Gulf + Caribbean,27.629877,Atlantic MDR
1878,10,28.392693,Gulf + Caribbean,27.456955,Atlantic MDR
1878,11,27.032782,Gulf + Caribbean,26.906313,Atlantic MDR
1878,12,25.88921,Gulf + Caribbean,25.918976,Atlantic MDR
1879,1,24.983318,Gulf + Caribbean,24.92318,Atlantic MDR
1879,2,24.415693,Gulf + Caribbean,23.958305,Atlantic MDR
1879,3,24.458065,Gulf + Caribbean,23.724009,Atlantic MDR
1879,4,25.19069,Gulf + Caribbean,23.993656,Atlantic MDR
1879,5,26.535532,Gulf + Caribbean,24.774027,Atlantic MDR
1879,6,27.896292,Gulf + Caribbean,25.436504,Atlantic MDR
1879,7,28.588861,Gulf + Caribbean,25.942265,Atlantic MDR
1879,8,28.752474,Gulf + Caribbean,26.335083,Atlantic MDR
1879,9,28.906876,Gulf + Caribbean,26.88496,Atlantic MDR
1879,10,28.094604,Gulf + Caribbean,26.79883,Atlantic MDR
1879,11,26.906633,Gulf + Caribbean,26.369867,Atlantic MDR
1879,12,25.691124,Gulf + Caribbean,25.474354,Atlantic MDR
1880,1,24.530228,Gulf + Caribbean,24.392275,Atlantic MDR
1880,2,24.387098,Gulf + Caribbean,23.816652,Atlantic MDR
1880,3,24.562584,Gulf + Caribbean,23.593737,Atlantic MDR
1880,4,25.424904,Gulf + Caribbean,23.918325,Atlantic MDR
1880,5,26.500208,Gulf + Caribbean,24.333021,Atlantic MDR
1880,6,27.606012,Gulf + Caribbean,25.027676,Atlantic MDR
1880,7,28.408592,Gulf + Caribbean,25.74421,Atlantic MDR
1880,8,28.806715,Gulf + Caribbean,26.412155,Atlantic MDR
1880,9,28.795504,Gulf + Caribbean,26.891253,Atlantic MDR
1880,10,28.330233,Gulf + Caribbean,26.939295,Atlantic MDR
1880,11,26.934717,Gulf + Caribbean,26.41316,Atlantic MDR
1880,12,25.785225,Gulf + Caribbean,25.4277,Atlantic MDR
1881,1,24.742765,Gulf + Caribbean,24.532356,Atlantic MDR
1881,2,24.463528,Gulf + Caribbean,24.075365,Atlantic MDR
1881,3,24.770227,Gulf + Caribbean,24.233427,Atlantic MDR
1881,4,25.434486,Gulf + Caribbean,24.599037,Atlantic MDR
1881,5,26.610441,Gulf + Caribbean,25.083763,Atlantic MDR
1881,6,27.693457,Gulf + Caribbean,25.670105,Atlantic MDR
1881,7,28.367687,Gulf + Caribbean,26.227043,Atlantic MDR
1881,8,28.747929,Gulf + Caribbean,26.76308,Atlantic MDR
1881,9,28.719587,Gulf + Caribbean,27.178347,Atlantic MDR
1881,10,27.894669,Gulf + Caribbean,26.917204,Atlantic MDR
1881,11,26.68376,Gulf + Caribbean,26.113602,Atlantic MDR
1881,12,25.560024,Gulf + Caribbean,24.98459,Atlantic MDR
1882,1,24.609375,Gulf + Caribbean,23.946083,Atlantic MDR
1882,2,24.168112,Gulf + Caribbean,23.533026,Atlantic MDR
1882,3,24.424252,Gulf + Caribbean,23.711094,Atlantic MDR
1882,4,25.285461,Gulf + Caribbean,24.09475,Atlantic MDR
1882,5,26.502537,Gulf + Caribbean,24.572447,Atlantic MDR
1882,6,27.776716,Gulf + Caribbean,25.207546,Atlantic MDR
1882,7,28.329428,Gulf + Caribbean,25.73463,Atlantic MDR
1882,8,28.731215,Gulf + Caribbean,26.37728,Atlantic MDR
1882,9,28.717241,Gulf + Caribbean,26.802162,Atlantic MDR
1882,10,28.109873,Gulf + Caribbean,26.790005,Atlantic MDR
1882,11,26.995222,Gulf + Caribbean,26.220802,Atlantic MDR
1882,12,25.72454,Gulf + Caribbean,25.100773,Atlantic MDR
1883,1,24.81925,Gulf + Caribbean,24.288572,Atlantic MDR
1883,2,24.459087,Gulf + Caribbean,23.47195,Atlantic MDR
1883,3,24.501673,Gulf + Caribbean,23.4338,Atlantic MDR
1883,4,25.206232,Gulf + Caribbean,23.836357,Atlantic MDR
1883,5,26.434519,Gulf + Caribbean,24.43137,Atlantic MDR
1883,6,27.69023,Gulf + Caribbean,25.27479,Atlantic MDR
1883,7,28.161322,Gulf + Caribbean,25.715038,Atlantic MDR
1883,8,28.539442,Gulf + Caribbean,26.321693,Atlantic MDR
1883,9,28.747858,Gulf + Caribbean,26.797262,Atlantic MDR
1883,10,28.18546,Gulf + Caribbean,26.53777,Atlantic MDR
1883,11,27.062548,Gulf + Caribbean,26.0378,Atlantic MDR
1883,12,25.731728,Gulf + Caribbean,24.942242,Atlantic MDR
1884,1,24.791656,Gulf + Caribbean,23.933115,Atlantic MDR
1884,2,24.348791,Gulf + Caribbean,23.097824,Atlantic MDR
1884,3,24.4801,Gulf + Caribbean,23.042986,Atlantic MDR
1884,4,25.251669,Gulf + Caribbean,23.583202,Atlantic MDR
1884,5,26.600603,Gulf + Caribbean,24.479048,Atlantic MDR
1884,6,27.8559,Gulf + Caribbean,25.353153,Atlantic MDR
1884,7,28.327654,Gulf + Caribbean,25.687876,Atlantic MDR
1884,8,28.809828,Gulf + Caribbean,26.581377,Atlantic MDR
1884,9,28.71171,Gulf + Caribbean,26.981283,Atlantic MDR
1884,10,27.89573,Gulf + Caribbean,26.757778,Atlantic MDR
1884,11,26.691729,Gulf + Caribbean,26.023754,Atlantic MDR
1884,12,25.61171,Gulf + Caribbean,25.140234,Atlantic MDR
1885,1,24.770407,Gulf + Caribbean,24.191792,Atlantic MDR
1885,2,24.36196,Gulf + Caribbean,23.559107,Atlantic MDR
1885,3,24.512657,Gulf + Caribbean,23.385403,Atlantic MDR
1885,4,25.086248,Gulf + Caribbean,23.60021,Atlantic MDR
1885,5,26.339823,Gulf + Caribbean,24.252256,Atlantic MDR
1885,6,27.490734,Gulf + Caribbean,25.087444,Atlantic MDR
1885,7,28.32728,Gulf + Caribbean,25.771608,Atlantic MDR
1885,8,28.771076,Gulf + Caribbean,26.596506,Atlantic MDR
1885,9,28.864237,Gulf + Caribbean,27.134222,Atlantic MDR
1885,10,28.079891,Gulf + Caribbean,27.054031,Atlantic MDR
1885,11,26.909513,Gulf + Caribbean,26.435127,Atlantic MDR
1885,12,25.719711,Gulf + Caribbean,25.319328,Atlantic MDR
1886,1,24.723259,Gulf + Caribbean,24.482796,Atlantic MDR
1886,2,24.169113,Gulf + Caribbean,23.8682,Atlantic MDR
1886,3,24.55502,Gulf + Caribbean,24.00782,Atlantic MDR
1886,4,25.351828,Gulf + Caribbean,24.431208,Atlantic MDR
1886,5,26.641104,Gulf + Caribbean,25.010988,Atlantic MDR
1886,6,27.739735,Gulf + Caribbean,25.707834,Atlantic MDR
1886,7,28.51219,Gulf + Caribbean,26.131094,Atlantic MDR
1886,8,28.70851,Gulf + Caribbean,26.615059,Atlantic MDR
1886,9,28.79639,Gulf + Caribbean,26.974579,Atlantic MDR
1886,10,28.085669,Gulf + Caribbean,26.76104,Atlantic MDR
1886,11,26.867498,Gulf + Caribbean,26.108429,Atlantic MDR
1886,12,25.567738,Gulf + Caribbean,24.974813,Atlantic MDR
1887,1,24.353558,Gulf + Caribbean,23.833939,Atlantic MDR
1887,2,24.02697,Gulf + Caribbean,23.403065,Atlantic MDR
1887,3,24.06609,Gulf + Caribbean,23.486528,Atlantic MDR
1887,4,24.927223,Gulf + Caribbean,23.940378,Atlantic MDR
1887,5,26.29205,Gulf + Caribbean,24.623854,Atlantic MDR
1887,6,27.68401,Gulf + Caribbean,25.570227,Atlantic MDR
1887,7,28.674898,Gulf + Caribbean,26.281237,Atlantic MDR
1887,8,29.084497,Gulf + Caribbean,26.785091,Atlantic MDR
1887,9,28.75409,Gulf + Caribbean,27.271849,Atlantic MDR
1887,10,28.006811,Gulf + Caribbean,27.159302,Atlantic MDR
1887,11,26.788897,Gulf + Caribbean,26.532433,Atlantic MDR
1887,12,25.56449,Gulf + Caribbean,25.536238,Atlantic MDR
1888,1,24.491709,Gulf + Caribbean,24.582539,Atlantic MDR
1888,2,24.057684,Gulf + Caribbean,24.010334,Atlantic MDR
1888,3,24.296963,Gulf + Caribbean,24.128666,Atlantic MDR
1888,4,25.147999,Gulf + Caribbean,24.191734,Atlantic MDR
1888,5,26.414482,Gulf + Caribbean,24.792074,Atlantic MDR
1888,6,27.8337,Gulf + Caribbean,25.64503,Atlantic MDR
1888,7,28.361286,Gulf + Caribbean,26.025541,Atlantic MDR
1888,8,28.91324,Gulf + Caribbean,26.64811,Atlantic MDR
1888,9,28.846842,Gulf + Caribbean,27.150799,Atlantic MDR
1888,10,28.227564,Gulf + Caribbean,27.463804,Atlantic MDR
1888,11,26.903194,Gulf + Caribbean,26.787737,Atlantic MDR
1888,12,25.559738,Gulf + Caribbean,25.478617,Atlantic MDR
1889,1,24.60728,Gulf + Caribbean,24.596329,Atlantic MDR
1889,2,24.388645,Gulf + Caribbean,24.022152,Atlantic MDR
1889,3,24.767149,Gulf + Caribbean,24.232077,Atlantic MDR
1889,4,25.496864,Gulf + Caribbean,24.454102,Atlantic MDR
1889,5,26.813692,Gulf + Caribbean,24.84407,Atlantic MDR
1889,6,27.745367,Gulf + Caribbean,25.343956,Atlantic MDR
1889,7,28.242613,Gulf + Caribbean,25.850605,Atlantic MDR
1889,8,28.619772,Gulf + Caribbean,26.503273,Atlantic MDR
1889,9,28.652258,Gulf + Caribbean,27.025864,Atlantic MDR
1889,10,27.962318,Gulf + Caribbean,26.849234,Atlantic MDR
1889,11,26.867119,Gulf + Caribbean,26.123384,Atlantic MDR
1889,12,25.783485,Gulf + Caribbean,24.851696,Atlantic MDR
1890,1,24.848495,Gulf + Caribbean,23.614819,Atlantic MDR
1890,2,24.51482,Gulf + Caribbean,23.111221,Atlantic MDR
1890,3,24.454395,Gulf + Caribbean,23.229946,Atlantic MDR
1890,4,25.004328,Gulf + Caribbean,23.531988,Atlantic MDR
1890,5,26.259407,Gulf + Caribbean,24.08368,Atlantic MDR
1890,6,27.482111,Gulf + Caribbean,24.8543,Atlantic MDR
1890,7,27.822618,Gulf + Caribbean,25.262177,Atlantic MDR
1890,8,27.994183,Gulf + Caribbean,25.845919,Atlantic MDR
1890,9,28.11794,Gulf + Caribbean,26.443937,Atlantic MDR
1890,10,27.6134,Gulf + Caribbean,26.595903,Atlantic MDR
1890,11,26.432465,Gulf + Caribbean,25.934628,Atlantic MDR
1890,12,25.309883,Gulf + Caribbean,24.88404,Atlantic MDR
1891,1,24.4018,Gulf + Caribbean,23.831024,Atlantic MDR
1891,2,24.139528,Gulf + Caribbean,23.385208,Atlantic MDR
1891,3,24.285746,Gulf + Caribbean,23.689838,Atlantic MDR
1891,4,25.242193,Gulf + Caribbean,24.181446,Atlantic MDR
1891,5,26.548433,Gulf + Caribbean,24.919062,Atlantic MDR
1891,6,27.892666,Gulf + Caribbean,25.704645,Atlantic MDR
1891,7,28.45635,Gulf + Caribbean,26.340042,Atlantic MDR
1891,8,28.842205,Gulf + Caribbean,26.922472,Atlantic MDR
1891,9,28.722122,Gulf + Caribbean,27.243858,Atlantic MDR
1891,10,28.054314,Gulf + Caribbean,26.956861,Atlantic MDR
1891,11,26.743326,Gulf + Caribbean,26.18511,Atlantic MDR
1891,12,25.574526,Gulf + Caribbean,25.134216,Atlantic MDR
1892,1,24.586876,Gulf + Caribbean,24.256697,Atlantic MDR
1892,2,24.258287,Gulf + Caribbean,23.83232,Atlantic MDR
1892,3,24.267912,Gulf + Caribbean,23.86524,Atlantic MDR
1892,4,25.135113,Gulf + Caribbean,24.042196,Atlantic MDR
1892,5,26.311863,Gulf + Caribbean,24.50261,Atlantic MDR
1892,6,27.474207,Gulf + Caribbean,25.193535,Atlantic MDR
1892,7,28.025545,Gulf + Caribbean,25.743813,Atlantic MDR
1892,8,28.339184,Gulf + Caribbean,26.385988,Atlantic MDR
1892,9,28.409227,Gulf + Caribbean,26.888395,Atlantic MDR
1892,10,27.633898,Gulf + Caribbean,26.706984,Atlantic MDR
1892,11,26.643538,Gulf + Caribbean,26.28056,Atlantic MDR
1892,12,25.302204,Gulf + Caribbean,25.196844,Atlantic MDR
1893,1,24.545868,Gulf + Caribbean,24.397566,Atlantic MDR
1893,2,24.204721,Gulf + Caribbean,23.574337,Atlantic MDR
1893,3,24.5594,Gulf + Caribbean,23.670496,Atlantic MDR
1893,4,25.0371,Gulf + Caribbean,23.955101,Atlantic MDR
1893,5,26.267202,Gulf + Caribbean,24.663734,Atlantic MDR
1893,6,27.543577,Gulf + Caribbean,25.518309,Atlantic MDR
1893,7,28.425978,Gulf + Caribbean,26.280647,Atlantic MDR
1893,8,28.704977,Gulf + Caribbean,26.837002,Atlantic MDR
1893,9,28.5609,Gulf + Caribbean,27.12827,Atlantic MDR
1893,10,27.98198,Gulf + Caribbean,27.010948,Atlantic MDR
1893,11,26.897999,Gulf + Caribbean,26.473312,Atlantic MDR
1893,12,25.714615,Gulf + Caribbean,25.21733,Atlantic MDR
1894,1,24.707924,Gulf + Caribbean,23.941723,Atlantic MDR
1894,2,24.28131,Gulf + Caribbean,23.17999,Atlantic MDR
1894,3,24.255993,Gulf + Caribbean,23.016556,Atlantic MDR
1894,4,25.053562,Gulf + Caribbean,23.377686,Atlantic MDR
1894,5,26.290895,Gulf + Caribbean,23.983707,Atlantic MDR
1894,6,27.496653,Gulf + Caribbean,24.582224,Atlantic MDR
1894,7,28.184,Gulf + Caribbean,25.329704,Atlantic MDR
1894,8,28.577648,Gulf + Caribbean,26.066154,Atlantic MDR
1894,9,28.593521,Gulf + Caribbean,26.528816,Atlantic MDR
1894,10,27.942423,Gulf + Caribbean,26.560472,Atlantic MDR
1894,11,26.783852,Gulf + Caribbean,25.955763,Atlantic MDR
1894,12,25.440006,Gulf + Caribbean,25.074465,Atlantic MDR
1895,1,24.52417,Gulf + Caribbean,24.108335,Atlantic MDR
1895,2,24.168516,Gulf + Caribbean,23.533947,Atlantic MDR
1895,3,24.262186,Gulf + Caribbean,23.424639,Atlantic MDR
1895,4,25.062159,Gulf + Caribbean,23.63561,Atlantic MDR
1895,5,26.305237,Gulf + Caribbean,24.13044,Atlantic MDR
1895,6,27.68438,Gulf + Caribbean,25.02322,Atlantic MDR
1895,7,28.371597,Gulf + Caribbean,25.69885,Atlantic MDR
1895,8,28.846458,Gulf + Caribbean,26.500748,Atlantic MDR
1895,9,28.828852,Gulf + Caribbean,27.20916,Atlantic MDR
1895,10,28.053503,Gulf + Caribbean,27.235071,Atlantic MDR
1895,11,26.911556,Gulf + Caribbean,26.703598,Atlantic MDR
1895,12,25.632816,Gulf + Caribbean,25.515041,Atlantic MDR
1896,1,24.508675,Gulf + Caribbean,24.40604,Atlantic MDR
1896,2,24.1908,Gulf + Caribbean,23.673418,Atlantic MDR
1896,3,24.456776,Gulf + Caribbean,23.698008,Atlantic MDR
1896,4,25.361965,Gulf + Caribbean,24.113462,Atlantic MDR
1896,5,26.71719,Gulf + Caribbean,24.818197,Atlantic MDR
1896,6,27.870384,Gulf + Caribbean,25.646328,Atlantic MDR
1896,7,28.515314,Gulf + Caribbean,26.0935,Atlantic MDR
1896,8,28.862516,Gulf + Caribbean,26.77898,Atlantic MDR
1896,9,28.903406,Gulf + Caribbean,27.303629,Atlantic MDR
1896,10,28.079094,Gulf + Caribbean,27.354965,Atlantic MDR
1896,11,26.97896,Gulf + Caribbean,26.797821,Atlantic MDR
1896,12,25.713793,Gulf + Caribbean,25.517899,Atlantic MDR
1897,1,24.658817,Gulf + Caribbean,24.381285,Atlantic MDR
1897,2,24.475845,Gulf + Caribbean,23.779026,Atlantic MDR
1897,3,24.915339,Gulf + Caribbean,23.940084,Atlantic MDR
1897,4,25.607439,Gulf + Caribbean,24.201283,Atlantic MDR
1897,5,26.604769,Gulf + Caribbean,24.575682,Atlantic MDR
1897,6,27.948133,Gulf + Caribbean,25.429115,Atlantic MDR
1897,7,28.5929,Gulf + Caribbean,26.042921,Atlantic MDR
1897,8,28.947544,Gulf + Caribbean,26.764734,Atlantic MDR
1897,9,28.823875,Gulf + Caribbean,27.087984,Atlantic MDR
1897,10,28.181175,Gulf + Caribbean,27.175137,Atlantic MDR
1897,11,26.941214,Gulf + Caribbean,26.315355,Atlantic MDR
1897,12,25.794222,Gulf + Caribbean,25.248432,Atlantic MDR
1898,1,24.842434,Gulf + Caribbean,24.16984,Atlantic MDR
1898,2,24.498463,Gulf + Caribbean,23.602108,Atlantic MDR
1898,3,24.54286,Gulf + Caribbean,23.655428,Atlantic MDR
1898,4,25.241903,Gulf + Caribbean,23.93874,Atlantic MDR
1898,5,26.37003,Gulf + Caribbean,24.41477,Atlantic MDR
1898,6,27.850332,Gulf + Caribbean,25.504135,Atlantic MDR
1898,7,28.280151,Gulf + Caribbean,25.947775,Atlantic MDR
1898,8,28.622282,Gulf + Caribbean,26.683407,Atlantic MDR
1898,9,28.567623,Gulf + Caribbean,27.023952,Atlantic MDR
1898,10,28.24243,Gulf + Caribbean,27.14307,Atlantic MDR
1898,11,26.748423,Gulf + Caribbean,26.326899,Atlantic MDR
1898,12,25.318224,Gulf + Caribbean,25.234373,Atlantic MDR
1899,1,24.573774,Gulf + Caribbean,24.09266,Atlantic MDR
1899,2,24.308758,Gulf + Caribbean,23.382,Atlantic MDR
1899,3,24.466835,Gulf + Caribbean,23.496462,Atlantic MDR
1899,4,25.245209,Gulf + Caribbean,23.99306,Atlantic MDR
1899,5,26.64271,Gulf + Caribbean,24.794489,Atlantic MDR
1899,6,27.683228,Gulf + Caribbean,25.368637,Atlantic MDR
1899,7,28.341871,Gulf + Caribbean,25.83172,Atlantic MDR
1899,8,28.751266,Gulf + Caribbean,26.805992,Atlantic MDR
1899,9,28.610323,Gulf + Caribbean,27.188166,Atlantic MDR
1899,10,27.975908,Gulf + Caribbean,27.502571,Atlantic MDR
1899,11,26.78084,Gulf + Caribbean,26.780191,Atlantic MDR
1899,12,25.493977,Gulf + Caribbean,25.839172,Atlantic MDR
1900,1,24.747513,Gulf + Caribbean,24.682642,Atlantic MDR
1900,2,24.43076,Gulf + Caribbean,24.05522,Atlantic MDR
1900,3,24.489717,Gulf + Caribbean,23.937922,Atlantic MDR
1900,4,25.379679,Gulf + Caribbean,24.201372,Atlantic MDR
1900,5,26.593544,Gulf + Caribbean,24.618988,Atlantic MDR
1900,6,27.93818,Gulf + Caribbean,25.240639,Atlantic MDR
1900,7,28.500051,Gulf + Caribbean,25.888828,Atlantic MDR
1900,8,28.82962,Gulf + Caribbean,26.550583,Atlantic MDR
1900,9,28.878654,Gulf + Caribbean,27.071383,Atlantic MDR
1900,10,28.10968,Gulf + Caribbean,26.915003,Atlantic MDR
1900,11,27.088867,Gulf + Caribbean,26.329832,Atlantic MDR
1900,12,25.730003,Gulf + Caribbean,25.289772,Atlantic MDR
1901,1,24.78175,Gulf + Caribbean,24.413794,Atlantic MDR
1901,2,24.512978,Gulf + Caribbean,24.134089,Atlantic MDR
1901,3,24.513004,Gulf + Caribbean,24.031647,Atlantic MDR
1901,4,25.447937,Gulf + Caribbean,24.325323,Atlantic MDR
1901,5,26.697096,Gulf + Caribbean,24.87868,Atlantic MDR
1901,6,27.73959,Gulf + Caribbean,25.389591,Atlantic MDR
1901,7,28.406734,Gulf + Caribbean,25.883562,Atlantic MDR
1901,8,28.950632,Gulf + Caribbean,26.514603,Atlantic MDR
1901,9,28.793917,Gulf + Caribbean,26.80102,Atlantic MDR
1901,10,27.890045,Gulf + Caribbean,26.736956,Atlantic MDR
1901,11,26.61839,Gulf + Caribbean,26.127443,Atlantic MDR
1901,12,25.407038,Gulf + Caribbean,25.084387,Atlantic MDR
1902,1,24.661058,Gulf + Caribbean,24.029102,Atlantic MDR
1902,2,24.244928,Gulf + Caribbean,23.603132,Atlantic MDR
1902,3,24.340023,Gulf + Caribbean,23.745474,Atlantic MDR
1902,4,24.951649,Gulf + Caribbean,23.8827,Atlantic MDR
1902,5,26.42756,Gulf + Caribbean,24.490122,Atlantic MDR
1902,6,27.371008,Gulf + Caribbean,24.994154,Atlantic MDR
1902,7,28.145638,Gulf + Caribbean,25.468727,Atlantic MDR
1902,8,28.624994,Gulf + Caribbean,26.438961,Atlantic MDR
1902,9,28.598585,Gulf + Caribbean,27.000317,Atlantic MDR
1902,10,28.083876,Gulf + Caribbean,26.994825,Atlantic MDR
1902,11,26.752989,Gulf + Caribbean,26.157028,Atlantic MDR
1902,12,25.520144,Gulf + Caribbean,25.188423,Atlantic MDR
1903,1,24.816189,Gulf + Caribbean,24.227417,Atlantic MDR
1903,2,24.464884,Gulf + Caribbean,23.811554,Atlantic MDR
